,TextID,Sentiment Scores,GPE Mentions
267,8648,"{'neg': 0.28, 'neu': 0.72, 'pos': 0.0, 'compound': -0.5423}",Mosul
268,9968,"{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.5423}",modern MI6
269,6818,"{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.25}",Britain
270,7103,"{'neg': 0.334, 'neu': 0.666, 'pos': 0.0, 'compound': -0.7206}",Arizona
271,7938,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.0772}",Oregon
272,6132,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.4019}",Mosul
273,6865,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Canada
274,7986,"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.34}",Saudi Arabia
275,6622,"{'neg': 0.166, 'neu': 0.662, 'pos': 0.172, 'compound': 0.0258}",US
276,9785,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",China
277,5485,"{'neg': 0.439, 'neu': 0.561, 'pos': 0.0, 'compound': -0.5719}",US
278,9748,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Yemen
279,6351,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}",Russia
280,9652,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Iran
281,6893,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Russia
282,7831,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.2732}",Syria
283,9253,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Moscow
284,8577,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Russia
285,10130,"{'neg': 0.366, 'neu': 0.484, 'pos': 0.151, 'compound': -0.6124}",Russia
286,10391,"{'neg': 0.219, 'neu': 0.781, 'pos': 0.0, 'compound': -0.4215}",the United States
287,9742,"{'neg': 0.0, 'neu': 0.721, 'pos': 0.279, 'compound': 0.7003}",US
288,7946,"{'neg': 0.281, 'neu': 0.719, 'pos': 0.0, 'compound': -0.6486}",Russia
289,6939,"{'neg': 0.265, 'neu': 0.735, 'pos': 0.0, 'compound': -0.3818}",US
290,7317,"{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.2808}",Russia
291,6814,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Russia
292,5871,"{'neg': 0.294, 'neu': 0.706, 'pos': 0.0, 'compound': -0.516}",Ukrainian
293,6863,"{'neg': 0.186, 'neu': 0.814, 'pos': 0.0, 'compound': -0.4939}",India
294,10300,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",U.S.
295,9765,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.2023}",North Dakota
296,9569,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.25}",Russia
297,6220,"{'neg': 0.423, 'neu': 0.577, 'pos': 0.0, 'compound': -0.7065}",Israel
298,5849,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.2732}",Israel
299,5772,"{'neg': 0.483, 'neu': 0.517, 'pos': 0.0, 'compound': -0.4215}",Jerusalem
300,8902,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Tokyo
301,5760,"{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.3182}",US
302,7169,"{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.6249}",Syria
303,7966,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.1779}",Fury
304,6895,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Dakota
305,9302,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.5423}",America
306,9565,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Russia
307,5826,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Russia
308,6437,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",U.S.
309,7588,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Russia
310,9443,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.5574}",India
311,6745,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Virginia
312,7314,"{'neg': 0.339, 'neu': 0.661, 'pos': 0.0, 'compound': -0.8268}",US
313,10056,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.296}",Mosul
314,9835,"{'neg': 0.574, 'neu': 0.426, 'pos': 0.0, 'compound': -0.7964}",Syria
315,6787,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Mexico
316,5821,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Ohio
317,6752,"{'neg': 0.391, 'neu': 0.447, 'pos': 0.162, 'compound': -0.6249}",North Dakota
318,8524,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.6369}",US
319,7047,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",America
320,10133,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.2263}",US
321,9930,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Liver
322,9189,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Syria
323,5401,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Vienna
324,10061,"{'neg': 0.223, 'neu': 0.777, 'pos': 0.0, 'compound': -0.6486}",Russia
325,6323,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",US
326,6742,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.5719}",America
327,5891,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",India
328,6074,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Philadelphia
329,6982,"{'neg': 0.331, 'neu': 0.424, 'pos': 0.246, 'compound': -0.25}",Yemen
330,7498,"{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.5267}",Ukraine
331,10060,"{'neg': 0.0, 'neu': 0.612, 'pos': 0.388, 'compound': 0.2263}",Russia
332,9093,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",US
333,9102,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Washington
334,7132,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}",Vermont
335,9514,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.5423}",Canada
336,7940,"{'neg': 0.0, 'neu': 0.355, 'pos': 0.645, 'compound': 0.9646}",Syria
337,5482,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}",Japan
338,10241,"{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.4939}",Cuba
339,9364,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",US
340,7276,"{'neg': 0.272, 'neu': 0.728, 'pos': 0.0, 'compound': -0.6249}",New WikiLeaks Dump
341,7789,"{'neg': 0.397, 'neu': 0.603, 'pos': 0.0, 'compound': -0.5574}",Benghazi
342,8906,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Nevada
343,10522,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Moscow
344,9397,"{'neg': 0.153, 'neu': 0.667, 'pos': 0.18, 'compound': 0.1027}",Spain
345,8332,"{'neg': 0.539, 'neu': 0.461, 'pos': 0.0, 'compound': -0.802}",Chance
346,8974,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.5106}",Russia
347,9008,"{'neg': 0.398, 'neu': 0.602, 'pos': 0.0, 'compound': -0.872}",Israel
348,7236,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Jerusalem
349,10001,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",U.S.
350,9613,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Colombia
351,6972,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",US
352,5728,"{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.1027}",Around Mosul
353,7166,"{'neg': 0.292, 'neu': 0.708, 'pos': 0.0, 'compound': -0.5106}",Iraq
354,9965,"{'neg': 0.089, 'neu': 0.763, 'pos': 0.148, 'compound': 0.0989}",US
355,7264,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Mosul
356,8421,"{'neg': 0.28, 'neu': 0.72, 'pos': 0.0, 'compound': -0.7906}",US
357,7433,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.2732}",US
358,5682,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.4588}",Nevada
359,8594,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}",Paris
360,10152,"{'neg': 0.409, 'neu': 0.438, 'pos': 0.153, 'compound': -0.5423}",Italy
361,7913,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.3164}",Mexico
362,9275,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Populism
363,5413,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",U.S
364,7742,"{'neg': 0.0, 'neu': 0.742, 'pos': 0.258, 'compound': 0.4824}",Texas
365,8651,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Mosul
366,9381,"{'neg': 0.209, 'neu': 0.791, 'pos': 0.0, 'compound': -0.6705}",Kenya
367,6837,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Mosul
368,9771,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Germany
369,6474,"{'neg': 0.187, 'neu': 0.813, 'pos': 0.0, 'compound': -0.3182}",Honduras
370,7217,"{'neg': 0.161, 'neu': 0.839, 'pos': 0.0, 'compound': -0.3612}",North Dakota
371,9701,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Saudi Arabia’s
372,5445,"{'neg': 0.415, 'neu': 0.585, 'pos': 0.0, 'compound': -0.7964}",Jeddah
373,7313,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Vatican
374,8956,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3818}",US
375,6551,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.3182}",Russia
376,9014,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.296}",Russia
377,6552,"{'neg': 0.204, 'neu': 0.612, 'pos': 0.184, 'compound': -0.0772}",China
378,5325,"{'neg': 0.205, 'neu': 0.795, 'pos': 0.0, 'compound': -0.2732}",U.S.
379,7038,"{'neg': 0.273, 'neu': 0.727, 'pos': 0.0, 'compound': -0.4588}",China
380,6728,"{'neg': 0.153, 'neu': 0.675, 'pos': 0.172, 'compound': 0.0772}",the United States
381,5484,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.6597}",France
382,8039,"{'neg': 0.234, 'neu': 0.766, 'pos': 0.0, 'compound': -0.6705}",Israel
383,6936,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.4019}",U.S.
384,10028,"{'neg': 0.322, 'neu': 0.601, 'pos': 0.077, 'compound': -0.69}",Mexico
385,9242,"{'neg': 0.272, 'neu': 0.564, 'pos': 0.164, 'compound': -0.2732}",New Eastern Outlook
386,9623,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.2732}",Russia
387,6159,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",US
388,6367,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",US
389,6090,"{'neg': 0.184, 'neu': 0.816, 'pos': 0.0, 'compound': -0.4019}",North Korea
390,6210,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Russia
391,8283,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4404}",U.S.
392,7271,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Banana Republic
393,9917,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3597}",Israel
394,7524,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Israel
395,9913,"{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.296}",China
396,6633,"{'neg': 0.126, 'neu': 0.56, 'pos': 0.314, 'compound': 0.6166}",Russia
397,8389,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",China
398,9487,"{'neg': 0.253, 'neu': 0.617, 'pos': 0.13, 'compound': -0.25}",BRICS
399,8326,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.4215}",U.S.
400,7381,"{'neg': 0.241, 'neu': 0.58, 'pos': 0.179, 'compound': -0.0706}",Israel
401,7216,"{'neg': 0.156, 'neu': 0.844, 'pos': 0.0, 'compound': -0.34}",London
402,9314,"{'neg': 0.214, 'neu': 0.52, 'pos': 0.266, 'compound': 0.2003}",U.S.
403,5329,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Syria
404,10270,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Vietnam
405,8752,"{'neg': 0.11, 'neu': 0.515, 'pos': 0.375, 'compound': 0.5574}",America
406,7114,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Philippines
407,10444,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Palestine
408,7146,"{'neg': 0.402, 'neu': 0.598, 'pos': 0.0, 'compound': -0.5719}",Russia
409,5538,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Spain
410,9804,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.5719}",U.S.
411,8376,"{'neg': 0.464, 'neu': 0.536, 'pos': 0.0, 'compound': -0.3818}",US
412,7090,"{'neg': 0.562, 'neu': 0.438, 'pos': 0.0, 'compound': -0.8271}",Russia
413,8505,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Iraq
414,9432,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Propaganda
415,7677,"{'neg': 0.359, 'neu': 0.641, 'pos': 0.0, 'compound': -0.8555}",Put North Korea
416,7095,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",UK
417,6859,"{'neg': 0.368, 'neu': 0.632, 'pos': 0.0, 'compound': -0.6222}",Russia
418,7305,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4019}",Russia
419,10453,"{'neg': 0.316, 'neu': 0.57, 'pos': 0.113, 'compound': -0.6015}",US
420,5546,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Russia
421,7425,"{'neg': 0.236, 'neu': 0.764, 'pos': 0.0, 'compound': -0.7579}",Romania
422,6880,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.5766}",US
423,9998,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Hillary
424,6830,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.2411}",US
425,7000,"{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.4019}",Syria
426,8417,"{'neg': 0.254, 'neu': 0.746, 'pos': 0.0, 'compound': -0.1779}",US
427,8422,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Russia
428,10439,"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.0772}",Syria
429,7667,"{'neg': 0.23, 'neu': 0.676, 'pos': 0.095, 'compound': -0.4588}",US
430,8032,"{'neg': 0.273, 'neu': 0.727, 'pos': 0.0, 'compound': -0.6705}",US
431,7304,"{'neg': 0.408, 'neu': 0.524, 'pos': 0.068, 'compound': -0.7579}",New Eastern Outlook
432,10501,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}",Florida
433,8938,"{'neg': 0.135, 'neu': 0.865, 'pos': 0.0, 'compound': -0.1027}",Brazil
434,6600,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.4588}",The United States
435,5612,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",U.S.
436,10113,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",America
437,9409,"{'neg': 0.27, 'neu': 0.73, 'pos': 0.0, 'compound': -0.3804}",Russia
438,7823,"{'neg': 0.423, 'neu': 0.577, 'pos': 0.0, 'compound': -0.9175}",U.S.
439,5596,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Washington
440,9293,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.368}",Venezuela
441,7480,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.4939}",America
442,5547,"{'neg': 0.166, 'neu': 0.799, 'pos': 0.035, 'compound': -0.6249}",Grand Piano
443,10410,"{'neg': 0.306, 'neu': 0.541, 'pos': 0.153, 'compound': -0.4019}",Britain
444,5590,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}",America
445,5502,"{'neg': 0.273, 'neu': 0.533, 'pos': 0.193, 'compound': -0.296}",U.S.
446,7127,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",New York
447,9169,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",US
448,5850,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.3089}",Iraq
449,8762,"{'neg': 0.127, 'neu': 0.573, 'pos': 0.299, 'compound': 0.4019}",Texas
450,9428,"{'neg': 0.494, 'neu': 0.506, 'pos': 0.0, 'compound': -0.5994}",US
451,9535,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.6369}",Orlando
452,6246,"{'neg': 0.218, 'neu': 0.667, 'pos': 0.115, 'compound': -0.4019}",The United States
453,5602,"{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.34}",Lifetime
454,9303,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Brexit
455,7200,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Washington
456,5336,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Saudi Arabia
457,9764,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Canada
458,7375,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",EU
459,7014,"{'neg': 0.199, 'neu': 0.621, 'pos': 0.18, 'compound': -0.0772}",UK
460,10304,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Zimbabwe
461,8709,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Russia
462,7670,"{'neg': 0.206, 'neu': 0.794, 'pos': 0.0, 'compound': -0.5994}",Leave
463,10462,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Ukraine
464,9463,"{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.3818}",UK
465,10340,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",America
466,9525,"{'neg': 0.367, 'neu': 0.633, 'pos': 0.0, 'compound': -0.7003}",Russia
467,8949,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.2732}",Ohio
468,6989,"{'neg': 0.112, 'neu': 0.748, 'pos': 0.14, 'compound': 0.0772}",Florida
469,7210,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.4215}",Russia
470,9474,"{'neg': 0.225, 'neu': 0.775, 'pos': 0.0, 'compound': -0.4404}",North Dakota
471,9977,"{'neg': 0.32, 'neu': 0.68, 'pos': 0.0, 'compound': -0.5106}",Russia
472,6167,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.5719}",Massachusetts
473,9019,"{'neg': 0.275, 'neu': 0.725, 'pos': 0.0, 'compound': -0.6908}",Russia
474,7484,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.2732}",Syria
475,6432,"{'neg': 0.641, 'neu': 0.359, 'pos': 0.0, 'compound': -0.91}",Germany
476,8181,"{'neg': 0.198, 'neu': 0.802, 'pos': 0.0, 'compound': -0.4939}",Russia
477,8635,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",India
478,10179,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Israel
479,5671,"{'neg': 0.34, 'neu': 0.66, 'pos': 0.0, 'compound': -0.5574}",U.S.
480,8497,"{'neg': 0.314, 'neu': 0.686, 'pos': 0.0, 'compound': -0.7506}",Palestine
481,5673,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Brazil
482,6319,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",North Carolina
483,5812,"{'neg': 0.424, 'neu': 0.576, 'pos': 0.0, 'compound': -0.7096}",D.C.
484,7222,"{'neg': 0.148, 'neu': 0.524, 'pos': 0.329, 'compound': 0.5859}",US
485,7223,"{'neg': 0.293, 'neu': 0.707, 'pos': 0.0, 'compound': -0.4404}",Dakota
486,7922,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.2732}",America
487,8397,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.6705}",Russia
488,8525,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Moscow
489,9232,"{'neg': 0.145, 'neu': 0.743, 'pos': 0.111, 'compound': -0.2392}",America
490,10247,"{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.8126}",Russia
491,7345,"{'neg': 0.292, 'neu': 0.455, 'pos': 0.253, 'compound': -0.1531}",Standing Rock
492,6672,"{'neg': 0.618, 'neu': 0.382, 'pos': 0.0, 'compound': -0.8658}",Mosul
493,5408,"{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.3818}",Us
494,10372,"{'neg': 0.301, 'neu': 0.636, 'pos': 0.064, 'compound': -0.6249}",Russia
495,5439,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Oregon
496,5623,"{'neg': 0.099, 'neu': 0.773, 'pos': 0.129, 'compound': 0.1779}",Mosul
497,8473,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Yemen
498,5606,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.5023}",Vermont
499,5753,"{'neg': 0.185, 'neu': 0.665, 'pos': 0.15, 'compound': -0.1613}",Yemen
500,10085,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.4939}",Spain
501,6057,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.5719}",Washington
502,5544,"{'neg': 0.434, 'neu': 0.566, 'pos': 0.0, 'compound': -0.7845}",Eritrea
503,7363,"{'neg': 0.24, 'neu': 0.76, 'pos': 0.0, 'compound': -0.6249}",Reno
504,8560,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.3071}",China
505,9097,"{'neg': 0.25, 'neu': 0.714, 'pos': 0.036, 'compound': -0.8225}",New York
506,9780,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",US
507,5899,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.3612}",Mosul
508,7590,"{'neg': 0.183, 'neu': 0.817, 'pos': 0.0, 'compound': -0.4003}",US
509,7587,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",U.S.
510,6433,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",America
511,5751,"{'neg': 0.192, 'neu': 0.808, 'pos': 0.0, 'compound': -0.2263}",US
512,10557,"{'neg': 0.0, 'neu': 0.571, 'pos': 0.429, 'compound': 0.8176}",Philadelphia
513,5313,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Italy
514,9927,"{'neg': 0.557, 'neu': 0.336, 'pos': 0.107, 'compound': -0.7717}",Moscow
515,10441,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Syria - Waiting For The Next Moves       
516,7732,"{'neg': 0.329, 'neu': 0.671, 'pos': 0.0, 'compound': -0.6597}",Broward County
517,9848,"{'neg': 0.385, 'neu': 0.615, 'pos': 0.0, 'compound': -0.3612}",U.S.
518,8082,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.4215}",America
519,10457,"{'neg': 0.344, 'neu': 0.656, 'pos': 0.0, 'compound': -0.2732}",Larium
520,6970,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Mozambique—1993–1994
521,5939,"{'neg': 0.156, 'neu': 0.844, 'pos': 0.0, 'compound': -0.7125}",Russia
522,10016,"{'neg': 0.144, 'neu': 0.625, 'pos': 0.231, 'compound': 0.34}",Pakistan
523,9203,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Islamabad
524,5585,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Orlando
525,5701,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",China
526,10394,"{'neg': 0.201, 'neu': 0.799, 'pos': 0.0, 'compound': -0.6166}",America
527,7635,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Tel Aviv
528,7258,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Washington
529,6722,"{'neg': 0.258, 'neu': 0.469, 'pos': 0.273, 'compound': 0.0516}",Syria
530,8590,"{'neg': 0.384, 'neu': 0.505, 'pos': 0.111, 'compound': -0.5719}",Russia
531,9375,"{'neg': 0.0, 'neu': 0.473, 'pos': 0.527, 'compound': 0.7783}",Turkey
532,10420,"{'neg': 0.419, 'neu': 0.581, 'pos': 0.0, 'compound': -0.5574}",Russia
533,6223,"{'neg': 0.095, 'neu': 0.785, 'pos': 0.12, 'compound': 0.1531}",Topshop
534,7560,"{'neg': 0.079, 'neu': 0.826, 'pos': 0.094, 'compound': 0.3919}",US
535,7426,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",US
